feedback_id,booking_id,customer_id,feedback_date,overall_satisfaction,seat_comfort,cabin_crew_service,food_quality,in_flight_entertainment,punctuality_score,nps_score,would_recommend
FB00026220,BK00026221,CUST001517,2024-09-19,5,4.3,4.6,4.1,4.7,4.6,9,1
FB00026221,BK00026222,CUST001517,2022-01-09,4.9,3.9,5,4.5,4.4,4.4,10,1
FB00026222,BK00026223,CUST001517,2023-12-04,5,3.3,5,4.0,4.3,4.4,7,1
FB00026223,BK00026224,CUST001517,2023-06-19,4.5,3.2,4.2,3.3,3.4,2.2,7,1
FB00026225,BK00026226,CUST001517,2023-08-10,4.5,4.1,5,5,4.3,5,9,1
FB00026228,BK00026229,CUST001517,2022-02-24,4.4,4.7,4.7,4.2,4.6,4.8,8,1
FB00026232,BK00026233,CUST001517,2024-03-06,5,4.1,4.5,4.1,3.5,3.9,9,1
FB00026234,BK00026235,CUST001517,2024-12-14,4.5,4.5,4.4,3.9,3.8,4.2,8,1
FB00026240,BK00026241,CUST001517,2024-10-31,3.8,3.3,4.7,4.9,4.4,4.9,9,1
FB00026241,BK00026242,CUST001517,2024-12-16,4.8,4.9,5,4.7,5,4.9,10,1
FB00026244,BK00026245,CUST001517,2024-04-06,3.4,3.2,3.6,3.1,3.5,2.7,5,1
FB00026246,BK00026247,CUST001517,2024-10-03,4.7,4.4,4.4,3.9,4.3,4.4,9,1
FB00026248,BK00026249,CUST001517,2024-03-15,4.2,4.9,4.9,3.6,3.8,4.5,8,1
FB00026249,BK00026250,CUST001517,2022-11-03,3.5,4.4,4.4,4.6,3.3,4.5,9,1
FB00026252,BK00026253,CUST001517,2022-02-01,3.6,2.9,3.6,3.7,4.1,4.7,8,0
FB00026253,BK00026254,CUST001517,2024-07-15,4.5,4.4,4.2,4.4,4.7,4.7,10,1
FB00026256,BK00026257,CUST001517,2023-08-30,4.2,3.8,4.5,3.5,3.9,4.4,6,1
FB00026258,BK00026259,CUST001518,2024-01-21,2.4,2.1,3.5,2.1,2.4,2.1,6,0
FB00026260,BK00026261,CUST001518,2022-08-18,3.5,2.8,2.6,2.5,3.8,4.7,5,0
FB00026262,BK00026263,CUST001518,2024-12-20,3.4,2.7,2.7,3.7,3.1,4.6,7,0
FB00026265,BK00026266,CUST001519,2023-05-10,3.6,3.0,4.7,4.0,3.8,4.1,7,1
FB00026267,BK00026268,CUST001519,2024-11-24,4.1,4.1,4.3,3.2,4.3,4.7,8,1
FB00026275,BK00026276,CUST001519,2022-05-17,5,5,4.3,4.2,4.0,4.1,8,1
FB00026277,BK00026278,CUST001519,2024-09-17,2.9,2.4,3.0,2.3,2.5,2.3,5,0
FB00026279,BK00026280,CUST001519,2023-07-20,4.6,4.2,4.9,4.3,4.5,2.2,7,1
FB00026281,BK00026282,CUST001519,2022-11-18,3.1,3.6,4.1,2.7,3.6,4.5,9,0
FB00026283,BK00026284,CUST001519,2023-03-14,3.0,4.2,3.2,2.9,2.8,4.4,6,0
FB00026295,BK00026296,CUST001519,2024-11-04,3.3,3.8,3.8,2.7,3.8,2.5,8,1
FB00026299,BK00026300,CUST001520,2024-04-26,4.1,3.6,3.7,3.1,2.6,4.4,5,1
FB00026305,BK00026306,CUST001521,2022-06-11,4.0,3.0,3.4,3.4,3.8,4.5,6,1
FB00026306,BK00026307,CUST001521,2024-01-15,3.5,3.2,3.9,2.2,4.0,4.3,6,1
FB00026308,BK00026309,CUST001521,2022-07-12,3.9,3.3,3.6,2.6,2.5,4.6,6,0
FB00026310,BK00026311,CUST001521,2022-12-08,4.5,4.4,4.5,3.8,4.0,4.9,8,1
FB00026313,BK00026314,CUST001521,2023-01-18,2.9,4.0,3.6,3.2,2.7,4.6,6,0
FB00026315,BK00026316,CUST001521,2022-10-24,2.9,2.4,2.7,3.0,2.8,4.4,6,0
FB00026317,BK00026318,CUST001521,2022-06-26,3.3,2.8,3.1,2.7,1.5,2.6,5,0
FB00026320,BK00026321,CUST001521,2024-01-12,4.3,4.2,4.3,4.6,3.0,4.2,8,1
FB00026323,BK00026324,CUST001521,2022-08-14,3.2,3.4,3.3,3.7,2.1,4.2,6,0
FB00026325,BK00026326,CUST001521,2024-11-03,3.6,3.9,3.7,3.5,3.7,4.5,8,1
FB00026336,BK00026337,CUST001522,2024-11-16,4.6,5,5,4.0,4.1,4.4,10,1
FB00026337,BK00026338,CUST001522,2024-01-15,3.9,3.7,3.9,3.0,4.1,4.6,6,0
FB00026339,BK00026340,CUST001522,2024-01-10,4.0,4.0,4.2,4.2,3.2,4.3,10,1
FB00026343,BK00026344,CUST001522,2023-03-27,5,4.3,3.0,4.8,3.2,2.7,9,1
FB00026344,BK00026345,CUST001522,2023-01-21,3.4,3.8,4.6,3.8,3.9,4.9,6,1
FB00026345,BK00026346,CUST001522,2024-05-19,4.0,4.3,3.9,3.4,3.7,2.7,7,1
FB00026349,BK00026350,CUST001523,2024-04-29,3.1,3.4,2.2,3.4,3.0,4.9,7,0
FB00026351,BK00026352,CUST001523,2022-02-16,4.4,4.5,3.2,4.4,3.8,4.2,6,1
FB00026353,BK00026354,CUST001523,2024-12-30,3.8,3.3,3.4,2.9,2.6,4.9,6,0
FB00026354,BK00026355,CUST001524,2023-12-22,2.9,3.3,3.3,3.2,2.5,4.6,5,0
FB00026356,BK00026357,CUST001524,2024-08-29,4.4,5,4.6,4.2,4.4,3.9,8,1
FB00026357,BK00026358,CUST001524,2023-09-16,4.6,2.8,4.6,3.4,3.9,4.8,7,1
FB00026359,BK00026360,CUST001524,2022-09-25,3.6,4.3,4.8,3.5,4.1,4.7,6,1
FB00026361,BK00026362,CUST001524,2024-10-24,4.8,3.3,4.5,3.9,3.8,4.4,8,1
FB00026363,BK00026364,CUST001524,2024-06-13,4.4,4.8,4.6,4.6,4.7,4.4,10,1
FB00026367,BK00026368,CUST001524,2024-01-06,4.0,4.3,4.9,4.0,4.1,2.6,8,1
FB00026368,BK00026369,CUST001524,2022-11-25,3.9,3.6,3.7,5,2.5,2.4,8,1
FB00026371,BK00026372,CUST001524,2022-07-01,5,5,5,5,4.3,4.2,10,1
FB00026375,BK00026376,CUST001524,2022-12-09,3.7,3.2,3.6,3.2,3.1,5,6,0
FB00026378,BK00026379,CUST001524,2022-12-08,4.6,4.6,3.9,3.7,3.8,4.6,7,1
FB00026387,BK00026388,CUST001524,2023-11-01,4.1,4.1,3.7,2.9,2.9,2.1,5,0
FB00026390,BK00026391,CUST001524,2022-10-26,4.7,4.5,4.7,5,4.2,4.7,7,1
FB00026391,BK00026392,CUST001524,2022-07-17,5,4.9,4.8,5,4.2,4.7,10,1
FB00026392,BK00026393,CUST001524,2024-10-02,4.1,4.0,4.4,4.0,3.8,2.4,7,1
FB00026393,BK00026394,CUST001524,2022-02-08,4.4,4.2,4.9,3.9,4.1,4.2,9,1
FB00026396,BK00026397,CUST001524,2024-11-29,4.3,3.4,4.3,4.1,3.5,4.9,7,1
FB00026397,BK00026398,CUST001524,2022-08-22,3.5,4.2,4.5,3.6,3.2,2.3,8,1
FB00026399,BK00026400,CUST001524,2022-08-16,3.8,4.2,4.2,2.9,3.1,2.7,7,1
FB00026401,BK00026402,CUST001524,2022-04-12,4.4,4.5,3.8,4.2,3.8,3.9,8,1
FB00026425,BK00026426,CUST001527,2022-11-23,5,4.8,4.7,4.6,4.6,4.5,10,1
FB00026430,BK00026431,CUST001527,2022-04-05,3.3,4.6,3.9,4.2,2.5,4.9,7,1
FB00026439,BK00026440,CUST001527,2022-08-22,4.6,4.3,5,4.2,4.2,4.3,9,1
FB00026442,BK00026443,CUST001527,2023-08-08,3.1,4.0,3.9,3.6,2.7,5,6,0
FB00026450,BK00026451,CUST001527,2023-05-17,3.9,3.8,4.7,3.7,3.4,2.4,7,1
FB00026451,BK00026452,CUST001527,2022-04-11,4.1,3.3,4.1,3.6,4.1,2.5,7,1
FB00026452,BK00026453,CUST001527,2024-06-01,3.5,3.7,3.6,2.3,2.6,5,7,0
FB00026455,BK00026456,CUST001527,2023-12-14,5,4.9,4.7,5,4.2,4.6,9,1
FB00026458,BK00026459,CUST001528,2022-11-02,2.0,2.4,2.9,2.9,2.6,2.5,5,0
FB00026466,BK00026467,CUST001529,2023-03-12,4.7,4.3,3.9,3.7,4.4,4.7,8,1
FB00026471,BK00026472,CUST001529,2023-08-13,4.6,3.1,4.4,3.7,3.0,4.2,5,0
FB00026474,BK00026475,CUST001529,2023-06-08,3.6,3.5,3.7,2.9,2.9,4.2,6,0
FB00026475,BK00026476,CUST001529,2024-12-29,3.2,3.9,3.5,4.1,3.3,4.2,9,1
FB00026477,BK00026478,CUST001529,2023-07-16,3.9,3.7,3.0,3.3,2.5,4.4,6,0
FB00026478,BK00026479,CUST001529,2024-01-15,3.2,3.4,3.9,3.6,3.5,2.5,8,1
FB00026481,BK00026482,CUST001529,2023-05-09,3.4,2.3,3.5,3.3,3.5,5,8,1
FB00026486,BK00026487,CUST001530,2024-03-11,3.9,3.1,3.3,3.3,3.5,4.5,7,0
FB00026487,BK00026488,CUST001530,2022-08-19,3.8,4.0,3.8,4.0,4.0,4.4,9,1
FB00026490,BK00026491,CUST001530,2022-05-14,3.2,3.3,3.0,3.0,3.5,4.8,6,0
FB00026491,BK00026492,CUST001530,2022-06-28,5,3.9,4.9,4.3,3.6,4.4,8,1
FB00026495,BK00026496,CUST001530,2023-07-24,2.5,3.0,3.9,2.7,3.3,4.5,6,0
FB00026496,BK00026497,CUST001530,2024-05-03,2.9,2.9,3.8,2.5,2.6,5,7,0
FB00026497,BK00026498,CUST001530,2023-05-17,4.5,4.4,4.2,4.9,4.1,4.5,5,1
FB00026500,BK00026501,CUST001530,2024-03-11,4.5,3.5,3.9,4.3,3.7,2.1,5,1
FB00026503,BK00026504,CUST001530,2023-01-04,3.4,3.8,3.4,3.4,3.4,4.5,5,0
FB00026506,BK00026507,CUST001530,2022-06-22,3.4,4.1,3.4,4.1,3.3,4.3,7,0
FB00026511,BK00026512,CUST001532,2023-06-05,3.4,3.2,3.2,3.3,3.5,4.7,6,0
FB00026512,BK00026513,CUST001532,2022-07-17,2.7,2.8,2.3,2.5,2.4,2.9,4,0
FB00026513,BK00026514,CUST001532,2022-10-26,2.8,2.9,3.0,3.9,2.9,4.1,7,0
FB00026522,BK00026523,CUST001533,2024-03-24,3.2,3.6,4.4,3.0,3.1,4.7,6,1
FB00026524,BK00026525,CUST001533,2023-03-09,5,4.8,5,3.6,4.0,4.9,10,1
FB00026525,BK00026526,CUST001533,2022-03-13,3.9,4.1,4.0,3.7,3.5,4.8,8,1
FB00026528,BK00026529,CUST001533,2022-10-04,4.3,3.9,4.2,3.9,4.5,4.2,9,1
FB00026531,BK00026532,CUST001533,2024-08-12,3.2,2.9,2.8,3.9,3.5,4.5,6,0
FB00026533,BK00026534,CUST001533,2023-01-30,4.0,2.9,2.5,3.8,2.9,2.6,5,0
FB00026537,BK00026538,CUST001533,2023-04-25,4.3,3.8,4.6,4.3,3.2,4.5,8,1
FB00026546,BK00026547,CUST001533,2024-01-03,5,3.6,3.6,3.6,3.8,4.1,6,1
FB00026547,BK00026548,CUST001533,2022-11-26,4.6,3.2,4.2,3.0,4.5,4.4,7,1
FB00026549,BK00026550,CUST001533,2024-02-27,2.7,3.8,3.5,2.9,3.3,4.5,7,0
FB00026550,BK00026551,CUST001533,2023-09-25,4.7,3.9,4.9,3.6,4.4,4.0,8,1
FB00026552,BK00026553,CUST001533,2023-07-26,4.5,4.6,5,4.1,2.8,4.8,7,1
FB00026557,BK00026558,CUST001534,2022-05-12,2.9,2.4,2.6,3.2,3.3,2.8,6,0
FB00026559,BK00026560,CUST001534,2024-02-07,3.1,3.2,3.8,2.5,3.4,4.7,8,0
FB00026564,BK00026565,CUST001534,2024-02-03,2.7,2.2,2.9,2.9,2.0,2.0,5,0
FB00026569,BK00026570,CUST001534,2022-10-12,3.6,3.0,3.5,4.3,3.1,3.9,6,0
FB00026582,BK00026583,CUST001535,2023-07-28,2.4,3.3,3.9,3.5,3.5,4.8,8,1
FB00026583,BK00026584,CUST001535,2022-05-29,3.0,3.2,2.9,3.1,2.4,4.6,5,0
FB00026584,BK00026585,CUST001536,2024-07-04,2.7,2.1,3.6,3.7,3.5,4.6,6,0
FB00026590,BK00026591,CUST001536,2024-01-03,4.7,4.5,5,3.7,3.6,4.3,8,1
FB00026598,BK00026599,CUST001537,2023-04-18,4.5,4.3,4.4,4.1,5,4.3,10,1
FB00026603,BK00026604,CUST001537,2024-01-11,2.9,2.9,3.2,2.6,3.9,2.1,3,0
FB00026604,BK00026605,CUST001537,2022-09-06,5,4.1,3.6,3.9,3.8,4.3,8,1
FB00026605,BK00026606,CUST001537,2022-09-28,3.7,4.3,4.1,4.6,4.0,4.3,6,1
FB00026607,BK00026608,CUST001537,2023-11-12,3.7,3.4,3.4,2.6,2.8,5,7,0
FB00026609,BK00026610,CUST001537,2024-11-18,3.2,2.8,3.9,3.4,3.1,2.8,7,1
FB00026613,BK00026614,CUST001537,2022-08-01,3.1,2.5,3.1,3.7,2.7,4.4,7,0
FB00026624,BK00026625,CUST001538,2023-05-27,3.7,4.0,3.2,4.0,2.7,2.5,5,0
FB00026625,BK00026626,CUST001538,2024-05-21,3.9,3.2,3.7,2.6,2.5,2.3,5,1
FB00026626,BK00026627,CUST001538,2023-11-03,3.2,2.6,3.7,1.7,2.7,4.2,6,0
FB00026627,BK00026628,CUST001538,2024-12-24,2.8,3.2,2.2,2.9,2.5,2.8,5,0
FB00026630,BK00026631,CUST001539,2024-05-05,2.9,3.1,3.5,3.1,2.6,4.5,6,0
FB00026640,BK00026641,CUST001539,2024-08-24,3.1,3.1,3.2,2.5,3.0,2.2,4,0
FB00026642,BK00026643,CUST001539,2023-04-26,4.4,4.6,4.9,4.6,3.4,4.8,9,1
FB00026643,BK00026644,CUST001539,2022-06-06,2.6,2.2,2.8,1.8,2.7,4.5,6,0
FB00026650,BK00026651,CUST001540,2023-08-29,3.6,3.8,3.6,3.0,3.8,4.3,4,0
FB00026655,BK00026656,CUST001540,2024-02-01,5,4.0,4.8,4.9,4.3,4.2,8,1
FB00026660,BK00026661,CUST001540,2024-01-14,5,4.3,4.6,4.9,5,4.8,9,1
FB00026662,BK00026663,CUST001540,2023-06-07,2.6,4.2,3.9,3.4,3.7,4.3,8,1
FB00026665,BK00026666,CUST001540,2023-03-27,4.3,4.3,3.8,4.9,3.6,4.6,6,1
FB00026669,BK00026670,CUST001540,2023-10-15,4.1,3.0,3.9,3.4,3.4,4.4,8,0
FB00026671,BK00026672,CUST001540,2023-10-27,3.3,4.1,3.8,3.5,3.7,2.3,9,1
FB00026682,BK00026683,CUST001541,2022-08-20,3.0,2.0,3.3,3.6,2.8,2.5,5,0
FB00026687,BK00026688,CUST001541,2023-10-01,3.1,3.5,3.7,2.4,2.9,4.8,5,0
FB00026691,BK00026692,CUST001541,2022-04-07,2.8,3.8,3.7,3.0,2.4,4.3,10,0
FB00026692,BK00026693,CUST001541,2022-07-27,2.4,3.2,2.6,2.1,2.9,2.6,5,0
FB00026694,BK00026695,CUST001542,2024-11-01,3.6,2.9,4.2,3.9,2.1,4.3,5,0
FB00026697,BK00026698,CUST001542,2023-03-14,3.4,2.9,3.7,2.9,2.4,4.3,7,0
FB00026701,BK00026702,CUST001543,2023-11-10,3.2,2.7,2.0,2.2,1.8,2.8,6,0
FB00026702,BK00026703,CUST001543,2022-01-09,3.1,3.8,3.1,3.2,4.3,4.3,8,0
FB00026706,BK00026707,CUST001543,2022-04-19,3.8,3.2,3.6,3.0,2.8,4.1,6,0
FB00026726,BK00026727,CUST001546,2023-03-29,4.1,3.7,5,4.5,3.7,2.8,9,1
FB00026727,BK00026728,CUST001546,2022-04-06,4.5,4.1,5,3.9,3.1,5,7,1
FB00026730,BK00026731,CUST001546,2023-03-19,3.6,4.7,5,3.9,4.1,4.6,9,1
FB00026732,BK00026733,CUST001546,2023-11-10,4.0,3.6,3.3,3.8,3.4,3.4,8,1
FB00026739,BK00026740,CUST001546,2024-08-27,3.8,4.1,5,4.2,3.7,4.1,7,1
FB00026741,BK00026742,CUST001546,2023-04-22,4.6,4.4,4.2,4.4,4.1,4.3,8,1
FB00026747,BK00026748,CUST001546,2022-12-26,4.9,5,4.5,5,4.4,4.9,10,1
FB00026749,BK00026750,CUST001546,2024-01-21,5,3.9,5,4.1,3.9,4.8,9,1
FB00026754,BK00026755,CUST001546,2022-05-30,4.5,5,4.6,4.9,4.8,4.9,8,1
FB00026757,BK00026758,CUST001546,2023-03-04,2.8,2.2,3.0,2.4,2.6,2.1,6,0
FB00026762,BK00026763,CUST001546,2022-02-19,4.8,3.7,4.0,4.1,3.5,4.5,8,1
FB00026763,BK00026764,CUST001546,2024-06-23,4.9,4.9,4.4,4.2,4.4,2.5,7,1
FB00026771,BK00026772,CUST001546,2023-08-31,3.8,4.7,4.0,3.7,3.4,4.4,7,1
FB00026772,BK00026773,CUST001546,2022-02-20,3.8,3.6,4.6,3.2,3.5,4.0,7,1
FB00026773,BK00026774,CUST001546,2024-02-18,5,4.2,4.9,4.1,4.1,4.6,9,1
FB00026778,BK00026779,CUST001546,2023-06-22,3.8,4.3,5,4.3,4.1,4.0,9,1
FB00026780,BK00026781,CUST001546,2022-07-26,4.1,3.6,3.6,3.8,4.1,4.3,8,1
FB00026781,BK00026782,CUST001546,2024-08-16,4.5,4.6,5,3.8,3.0,5,7,1
FB00026785,BK00026786,CUST001546,2023-12-02,4.6,4.7,5,5,5,4.1,10,1
FB00026787,BK00026788,CUST001546,2024-06-13,4.4,3.8,4.5,4.3,4.8,4.3,8,1
FB00026789,BK00026790,CUST001547,2022-08-01,3.5,1.5,3.5,3.5,1.8,4.2,7,0
FB00026791,BK00026792,CUST001547,2022-10-30,2.7,2.7,3.1,3.5,2.9,4.2,5,0
FB00026792,BK00026793,CUST001548,2022-12-03,2.8,3.2,3.1,3.1,3.3,4.8,5,0
FB00026797,BK00026798,CUST001548,2022-03-02,3.1,2.5,2.6,3.0,2.9,4.3,4,0
FB00026800,BK00026801,CUST001548,2024-05-06,3.6,4.1,4.2,3.6,3.6,4.6,9,1
FB00026802,BK00026803,CUST001548,2024-11-30,3.1,3.6,3.2,2.7,2.9,2.2,6,0
FB00026803,BK00026804,CUST001548,2024-04-18,3.2,3.1,3.5,3.1,2.9,3.9,5,0
FB00026805,BK00026806,CUST001548,2022-12-05,2.8,3.0,3.4,3.2,3.0,4.0,5,0
FB00026807,BK00026808,CUST001548,2024-12-24,3.3,3.5,4.0,2.8,3.7,3.4,6,0
FB00026809,BK00026810,CUST001548,2022-06-07,2.5,3.3,2.9,2.7,2.5,5,4,0
FB00026810,BK00026811,CUST001548,2024-02-26,3.4,4.2,3.3,4.2,4.1,4.4,6,1
FB00026813,BK00026814,CUST001549,2022-11-22,2.6,3.3,3.8,3.5,2.9,5,5,0
FB00026814,BK00026815,CUST001549,2023-08-24,3.3,3.5,3.9,3.1,2.9,4.6,5,1
FB00026815,BK00026816,CUST001549,2022-05-21,4.6,4.7,3.6,4.9,4.2,4.1,8,1
FB00026824,BK00026825,CUST001549,2022-11-08,4.2,4.6,5,4.7,5,4.6,10,1
FB00026825,BK00026826,CUST001549,2024-06-10,4.0,3.7,4.7,4.3,4.1,4.5,8,1
FB00026826,BK00026827,CUST001549,2022-07-28,3.2,4.0,4.2,3.7,3.0,4.9,5,0
FB00026830,BK00026831,CUST001549,2024-04-09,4.0,4.8,4.7,4.5,4.4,4.3,8,1
FB00026832,BK00026833,CUST001549,2024-12-10,3.9,2.4,3.4,2.6,2.7,3.1,6,0
FB00026834,BK00026835,CUST001549,2023-02-19,4.5,4.6,4.2,3.8,3.6,5,7,1
FB00026838,BK00026839,CUST001549,2022-04-26,4.3,3.1,4.2,4.0,3.1,4.3,8,1
FB00026839,BK00026840,CUST001549,2024-09-12,4.5,3.6,4.2,4.5,3.8,5,9,1
FB00026840,BK00026841,CUST001549,2024-03-08,4.9,4.5,4.3,4.2,3.8,4.2,9,1
FB00026841,BK00026842,CUST001549,2024-10-09,3.6,3.6,3.1,4.2,3.7,4.4,8,1
FB00026854,BK00026855,CUST001550,2024-11-24,4.6,2.4,2.9,3.9,3.1,2.4,9,1
FB00026861,BK00026862,CUST001550,2024-12-25,3.7,3.8,4.2,4.4,3.9,5,7,1
FB00026865,BK00026866,CUST001550,2024-04-19,4.0,4.6,4.2,3.8,3.4,4.5,7,1
FB00026868,BK00026869,CUST001550,2024-04-02,4.4,4.0,4.4,3.6,4.1,5,8,1
FB00026869,BK00026870,CUST001550,2022-12-03,3.2,3.2,2.9,2.3,2.7,4.6,7,0
FB00026878,BK00026879,CUST001550,2022-07-31,3.8,3.7,3.7,4.2,3.5,4.7,6,1
FB00026882,BK00026883,CUST001550,2022-10-24,4.0,3.9,3.7,3.6,3.5,4.5,8,1
FB00026884,BK00026885,CUST001550,2023-07-02,3.6,3.6,4.0,4.4,4.2,4.8,7,1
FB00026894,BK00026895,CUST001552,2023-08-15,3.4,3.0,4.1,4.0,2.9,4.8,6,0
FB00026897,BK00026898,CUST001552,2023-07-13,3.1,3.8,4.1,3.5,3.0,4.1,7,0
FB00026900,BK00026901,CUST001553,2022-09-20,2.6,3.3,3.6,3.1,2.4,4.1,7,0
FB00026901,BK00026902,CUST001553,2023-01-24,3.0,4.0,4.1,3.0,3.1,4.1,7,0
FB00026906,BK00026907,CUST001553,2024-08-21,3.5,3.5,2.7,3.0,2.6,4.6,7,0
FB00026909,BK00026910,CUST001554,2023-06-26,3.4,3.3,3.0,1.8,3.0,2.5,6,0
FB00026922,BK00026923,CUST001554,2022-12-02,2.7,2.5,4.1,2.7,3.2,4.6,5,0
FB00026924,BK00026925,CUST001554,2022-09-08,3.9,3.1,3.6,4.3,3.5,4.4,8,1
FB00026925,BK00026926,CUST001554,2023-12-25,4.2,3.2,3.8,3.0,4.6,2.4,7,1
FB00026927,BK00026928,CUST001554,2024-06-19,2.8,2.6,2.5,3.1,3.3,4.5,7,0
FB00026930,BK00026931,CUST001555,2024-06-25,3.2,2.4,2.8,4.0,2.7,4.6,8,0
FB00026939,BK00026940,CUST001555,2023-02-19,2.6,3.1,3.4,3.4,2.4,4.2,5,0
FB00026941,BK00026942,CUST001555,2022-04-26,3.1,2.9,3.8,3.5,3.1,4.6,4,0
FB00026942,BK00026943,CUST001555,2024-05-09,2.5,2.7,2.8,1.9,3.1,2.3,4,0
FB00026943,BK00026944,CUST001555,2023-05-15,2.7,3.4,3.1,3.9,3.5,3.8,6,0
FB00026946,BK00026947,CUST001556,2023-10-15,4.4,4.9,3.8,3.7,3.9,4.3,9,1
FB00026948,BK00026949,CUST001556,2023-07-01,3.9,2.7,3.9,3.4,2.7,4.6,8,0
FB00026951,BK00026952,CUST001556,2024-04-17,5,4.6,3.7,3.9,4.2,4.2,9,1
FB00026952,BK00026953,CUST001556,2024-08-20,3.7,4.5,5,4.4,3.9,4.9,9,1
FB00026954,BK00026955,CUST001556,2024-07-05,5,4.5,5,4.4,4.4,4.4,9,1
FB00026955,BK00026956,CUST001556,2023-09-09,3.4,3.4,3.2,3.1,2.6,5,7,0
FB00026957,BK00026958,CUST001556,2022-07-03,3.7,3.8,3.6,3.7,4.1,4.3,7,1
FB00026964,BK00026965,CUST001556,2022-09-19,3.6,3.5,4.3,2.9,4.1,2.7,7,1
FB00026966,BK00026967,CUST001556,2023-12-01,3.3,3.7,2.7,3.7,2.8,2.6,7,1
FB00026971,BK00026972,CUST001556,2023-11-13,4.2,4.0,4.4,4.0,3.8,4.6,8,1
FB00026974,BK00026975,CUST001556,2024-04-08,4.0,3.7,4.5,3.4,4.1,4.2,8,1
FB00026978,BK00026979,CUST001556,2024-05-06,3.8,3.1,5,4.3,3.9,4.8,9,1
FB00026980,BK00026981,CUST001556,2024-09-12,4.2,3.3,3.7,3.4,4.1,2.0,8,1
FB00026983,BK00026984,CUST001556,2024-02-28,3.2,3.5,3.0,3.7,4.2,4.1,6,0
FB00026987,BK00026988,CUST001556,2023-02-09,5,4.4,4.3,3.3,3.9,4.7,8,1
FB00026989,BK00026990,CUST001556,2024-08-27,3.9,4.8,4.7,4.2,4.3,4.0,9,1
FB00026991,BK00026992,CUST001556,2023-05-05,3.2,4.4,4.3,4.9,3.4,4.6,8,1
FB00026995,BK00026996,CUST001556,2022-09-30,4.5,3.6,4.7,4.7,3.4,4.8,8,1
FB00026997,BK00026998,CUST001556,2022-03-04,4.6,5,4.3,4.8,5,4.4,9,1
FB00027001,BK00027002,CUST001556,2022-04-20,4.2,4.2,4.9,4.5,2.8,4.7,9,1
FB00027002,BK00027003,CUST001556,2023-11-17,5,5,3.9,3.9,3.6,4.8,10,1
FB00027005,BK00027006,CUST001556,2024-07-17,4.0,5,4.1,4.6,4.2,4.5,7,1
FB00027009,BK00027010,CUST001556,2022-01-13,3.9,4.4,4.6,4.8,3.8,4.6,10,1
FB00027010,BK00027011,CUST001556,2022-06-18,4.8,4.1,4.1,3.9,3.9,2.5,9,1
FB00027014,BK00027015,CUST001557,2022-06-24,4.0,3.3,3.0,3.5,2.8,4.2,8,0
FB00027019,BK00027020,CUST001557,2024-08-25,3.2,2.7,4.2,2.9,2.6,4.8,5,0
FB00027024,BK00027025,CUST001557,2024-12-29,4.2,4.3,3.4,3.8,3.8,4.5,9,1
FB00027025,BK00027026,CUST001557,2022-03-07,2.8,3.7,4.2,2.4,3.3,4.9,7,0
FB00027026,BK00027027,CUST001557,2022-09-19,3.5,2.9,3.2,2.6,2.5,4.6,8,0
FB00027028,BK00027029,CUST001557,2024-01-20,3.6,4.5,3.7,3.6,4.4,4.8,8,1
FB00027029,BK00027030,CUST001557,2022-01-21,4.0,3.8,4.0,3.7,2.9,4.3,7,0
FB00027030,BK00027031,CUST001557,2023-09-16,4.3,3.8,5,3.4,3.1,4.4,8,1
FB00027031,BK00027032,CUST001557,2022-12-03,3.0,2.3,2.8,2.3,3.0,2.8,4,0
FB00027032,BK00027033,CUST001557,2023-08-08,4.3,3.8,5,4.5,3.7,4.5,8,1
FB00027034,BK00027035,CUST001558,2024-06-12,4.9,4.2,4.0,3.5,4.3,4.7,8,1
FB00027039,BK00027040,CUST001558,2022-06-06,2.9,2.6,3.0,2.9,2.6,2.1,4,0
FB00027042,BK00027043,CUST001558,2022-03-10,3.4,3.6,3.9,3.0,2.7,4.6,7,0
FB00027046,BK00027047,CUST001559,2024-02-24,4.9,5,4.3,4.2,4.5,4.6,10,1
FB00027056,BK00027057,CUST001559,2023-08-20,4.2,4.7,4.4,3.5,3.0,4.3,8,1
FB00027059,BK00027060,CUST001559,2024-07-31,5,4.2,4.0,4.6,4.2,4.9,9,1
FB00027060,BK00027061,CUST001559,2024-05-17,4.3,4.7,4.3,4.6,4.0,4.8,9,1
FB00027065,BK00027066,CUST001559,2022-05-19,3.5,3.4,3.5,4.0,3.7,2.5,6,1
FB00027068,BK00027069,CUST001559,2023-10-15,3.4,3.9,4.3,3.3,3.2,4.3,8,1
FB00027071,BK00027072,CUST001560,2024-12-29,3.0,4.1,3.3,3.5,2.2,3.8,5,0
FB00027073,BK00027074,CUST001560,2023-01-10,2.8,2.7,2.8,1.9,1.6,2.2,5,0
FB00027074,BK00027075,CUST001560,2022-05-07,4.3,4.1,3.4,3.2,3.0,2.4,5,1
FB00027078,BK00027079,CUST001560,2024-11-07,4.0,2.9,3.4,4.2,3.2,4.5,6,0
FB00027081,BK00027082,CUST001560,2023-03-03,3.5,3.6,2.7,3.0,2.7,3.9,6,0
FB00027086,BK00027087,CUST001561,2023-09-02,2.9,3.7,3.4,2.9,3.6,4.8,5,0
FB00027089,BK00027090,CUST001561,2023-01-05,2.6,3.3,3.5,3.6,2.6,4.3,6,0
