booking_id,customer_id,booking_date,flight_date,origin_airport,destination_airport,airline,cabin_class,base_fare_inr,ancillary_spend_inr,total_spend_inr,miles_earned,travel_purpose,booking_lead_days,flight_on_time
BK00029981,CUST001730,2023-05-18,2023-11-05,SIN,MAA,IndiGo,First,396879.32,29706.27,426585.59,39348,Leisure,171,1
BK00029982,CUST001730,2022-06-09,2022-09-20,DEL,CDG,Emirates,Premium Economy,61182.0,5937.67,67119.67,6565,Business,103,1
BK00029983,CUST001730,2022-06-03,2022-09-28,DXB,DEL,Lufthansa,Business,79758.82,5843.0,85601.82,7883,Family Visit,117,1
BK00029984,CUST001730,2024-03-25,2024-06-18,DXB,HYD,AirIndia,Business,83799.59,8824.57,92624.16,6979,Education,85,1
BK00029985,CUST001730,2023-06-16,2023-09-02,NRT,SIN,Emirates,Business,119343.27,5842.25,125185.52,12453,Leisure,78,1
BK00029986,CUST001730,2023-02-16,2023-05-20,LHR,JFK,Vistara,Business,119823.05,3454.14,123277.19,13858,Education,93,1
BK00029987,CUST001730,2023-12-05,2024-03-22,LHR,BOM,SingaporeAir,Business,80498.52,2382.92,82881.44,6865,Medical,108,1
BK00029988,CUST001730,2022-07-25,2022-10-30,LHR,DXB,Emirates,Premium Economy,37026.76,2094.48,39121.240000000005,4390,Business,97,1
BK00029989,CUST001730,2022-02-08,2022-08-03,BOM,DXB,SingaporeAir,First,229828.37,25029.07,254857.44,19925,Business,176,1
BK00029990,CUST001730,2023-03-30,2023-04-07,DEL,SIN,Vistara,First,286216.46,353.73,286570.19,23580,Business,8,1
BK00029991,CUST001730,2023-04-27,2023-06-20,DEL,LHR,AirIndia,First,464512.36,47416.18,511928.54,51553,Medical,54,1
BK00029992,CUST001730,2022-11-12,2023-05-10,DEL,BLR,Emirates,Business,183720.15,11059.76,194779.91,16314,Business,179,1
BK00029993,CUST001731,2022-10-05,2023-03-30,NRT,DEL,AirIndia,Business,124732.05,18064.77,142796.82,14134,Leisure,176,1
BK00029994,CUST001731,2024-04-07,2024-07-13,BLR,SIN,Vistara,Business,132268.63,698.08,132966.71,12455,Leisure,97,1
BK00029995,CUST001731,2023-05-11,2023-07-14,BLR,DXB,Etihad,First,237222.72,16145.31,253368.03,19262,Business,64,1
BK00029996,CUST001731,2023-09-06,2023-10-12,DXB,HYD,Vistara,Economy,29516.51,1299.09,30815.6,2372,Medical,36,1
BK00029997,CUST001731,2022-03-29,2022-04-09,BOM,DXB,Etihad,Business,153703.83,3468.35,157172.18,12608,Leisure,11,1
BK00029998,CUST001731,2022-10-13,2022-12-21,CCU,BKK,Emirates,Economy,15169.96,273.66,15443.619999999999,1341,Leisure,69,1
BK00029999,CUST001731,2024-02-29,2024-07-26,DXB,BLR,AirIndia,Economy,15541.97,465.85,16007.82,1746,Leisure,148,1
BK00030000,CUST001731,2022-02-22,2022-05-07,SIN,NRT,Emirates,Economy,17744.47,46.81,17791.280000000002,2042,Leisure,74,1
BK00030001,CUST001731,2023-10-09,2023-11-17,DXB,HYD,Emirates,Economy,26532.26,3093.46,29625.719999999998,3042,Medical,39,1
BK00030002,CUST001731,2024-05-25,2024-06-01,NRT,DEL,SingaporeAir,First,475762.85,42288.58,518051.43,39321,Family Visit,7,1
BK00030003,CUST001731,2023-03-24,2023-06-07,LHR,JFK,Etihad,Premium Economy,57393.81,5463.99,62857.799999999996,5107,Leisure,75,1
BK00030004,CUST001731,2023-11-06,2023-11-18,BLR,SIN,AirIndia,Economy,14941.33,1025.99,15967.32,1264,Leisure,12,1
BK00030005,CUST001731,2022-10-16,2023-03-01,JFK,BOM,Lufthansa,Business,173731.72,12973.11,186704.83000000002,17249,Medical,136,1
BK00030006,CUST001731,2022-01-01,2022-03-07,SIN,BLR,SingaporeAir,Business,179099.39,17379.43,196478.82,21000,Business,92,1
BK00030007,CUST001731,2022-03-08,2022-09-01,SIN,DEL,IndiGo,Premium Economy,42802.26,1412.89,44215.15,4868,Family Visit,177,1
BK00030008,CUST001731,2023-11-15,2023-12-07,DXB,DEL,Etihad,Business,81176.85,3029.91,84206.76000000001,9125,Education,22,1
BK00030009,CUST001731,2022-07-26,2022-10-11,CCU,BKK,Etihad,Economy,12350.09,517.08,12867.17,1143,Medical,77,1
BK00030010,CUST001731,2022-01-01,2022-02-16,DEL,NRT,Etihad,Economy,18197.84,595.97,18793.81,1940,Leisure,170,1
BK00030011,CUST001731,2024-03-04,2024-05-06,BLR,SIN,Emirates,Economy,13925.32,1931.35,15856.67,1250,Family Visit,63,0
BK00030012,CUST001731,2023-11-03,2024-04-26,DEL,NRT,Lufthansa,Business,191300.48,15539.2,206839.68000000002,15876,Education,175,1
BK00030013,CUST001731,2023-03-19,2023-06-12,BOM,DXB,IndiGo,Economy,10456.03,15.31,10471.34,1231,Leisure,85,1
BK00030014,CUST001731,2022-09-20,2022-12-01,DEL,BLR,AirIndia,Business,185287.02,10717.94,196004.96,21710,Medical,72,1
BK00030015,CUST001731,2023-05-14,2023-07-17,SIN,BLR,AirIndia,Premium Economy,35092.83,3982.97,39075.8,2869,Leisure,64,1
BK00030016,CUST001731,2024-01-15,2024-05-05,DEL,SIN,Lufthansa,Business,150337.18,12021.95,162359.13,14111,Leisure,111,1
BK00030017,CUST001731,2023-12-18,2024-02-16,DXB,LHR,Lufthansa,Business,162574.64,13682.44,176257.08000000002,14935,Leisure,60,1
BK00030018,CUST001731,2024-03-21,2024-09-05,CCU,BKK,SingaporeAir,Economy,16048.96,1732.93,17781.89,1890,Medical,168,0
BK00030019,CUST001731,2023-04-04,2023-08-14,SIN,BLR,IndiGo,First,290292.77,8380.56,298673.33,25605,Business,132,1
BK00030020,CUST001731,2022-01-01,2022-03-16,SIN,MAA,SingaporeAir,Economy,9121.34,1364.3,10485.64,909,Family Visit,81,1
BK00030021,CUST001731,2023-11-26,2023-12-10,NRT,SIN,Etihad,Economy,14628.16,1173.62,15801.779999999999,1429,Leisure,14,1
BK00030022,CUST001731,2023-02-03,2023-05-01,BLR,DXB,Etihad,Economy,9008.62,1279.98,10288.6,810,Leisure,87,0
BK00030023,CUST001731,2023-07-26,2023-10-19,DEL,JFK,SingaporeAir,Economy,9250.8,863.27,10114.07,903,Business,85,1
BK00030024,CUST001731,2023-12-29,2024-06-02,DEL,BOM,IndiGo,Economy,14951.33,1712.16,16663.49,1253,Business,156,1
BK00030025,CUST001731,2022-06-27,2022-11-14,DXB,DEL,Lufthansa,Economy,20229.39,2192.66,22422.05,2179,Family Visit,140,1
BK00030026,CUST001731,2023-08-11,2023-10-01,SYD,SIN,AirIndia,Economy,17964.52,1414.69,19379.21,2061,Education,51,1
BK00030027,CUST001731,2023-08-03,2023-09-27,DEL,BLR,IndiGo,Business,126155.1,1743.91,127899.01000000001,10748,Business,55,0
BK00030028,CUST001731,2024-08-17,2024-10-08,LHR,DEL,AirIndia,Premium Economy,54573.58,7609.05,62182.630000000005,4519,Family Visit,52,1
BK00030029,CUST001731,2024-07-10,2024-10-19,CDG,DEL,Etihad,Premium Economy,45612.78,4274.94,49887.72,3771,Leisure,101,1
BK00030030,CUST001731,2023-08-06,2023-08-31,LHR,DXB,Etihad,Economy,21665.82,2948.61,24614.43,1881,Education,25,1
BK00030031,CUST001732,2023-12-18,2024-04-25,JFK,DEL,IndiGo,Business,128953.76,13103.4,142057.16,13204,Leisure,129,1
BK00030032,CUST001732,2022-05-02,2022-05-18,DXB,HYD,Emirates,First,201022.56,10935.83,211958.38999999998,23042,Business,16,0
BK00030033,CUST001732,2022-04-09,2022-08-23,LHR,DEL,Vistara,First,487862.77,40208.63,528071.4,48638,Family Visit,136,1
BK00030034,CUST001732,2022-01-01,2022-03-12,DEL,BOM,AirIndia,Economy,13127.88,718.63,13846.509999999998,1473,Business,106,1
BK00030035,CUST001732,2022-12-05,2023-01-11,BLR,SIN,IndiGo,Business,88707.67,7551.58,96259.25,7795,Education,37,1
BK00030036,CUST001732,2023-05-09,2023-05-12,JFK,DEL,SingaporeAir,First,362463.15,44010.52,406473.67000000004,30655,Medical,3,1
BK00030037,CUST001732,2022-11-02,2023-03-15,SIN,DEL,Etihad,First,225701.54,32388.15,258089.69,23470,Business,133,0
BK00030038,CUST001732,2023-10-23,2023-12-04,DEL,DXB,Etihad,Business,109778.43,6119.61,115898.04,12426,Leisure,42,1
BK00030039,CUST001732,2024-07-25,2024-09-22,JFK,LHR,AirIndia,First,233022.14,16194.03,249216.17,20564,Education,59,1
BK00030040,CUST001732,2023-05-20,2023-08-27,BKK,CCU,Emirates,Business,159198.98,5942.53,165141.51,13582,Business,99,1
BK00030041,CUST001732,2022-08-12,2022-12-31,DXB,BLR,IndiGo,Business,127891.14,9649.16,137540.3,13462,Business,141,0
BK00030042,CUST001732,2023-05-31,2023-07-07,DXB,DEL,Vistara,First,432713.87,44926.07,477639.94,45267,Business,37,1
BK00030043,CUST001732,2022-01-30,2022-04-14,NRT,SIN,AirIndia,First,475566.5,70383.78,545950.28,41447,Leisure,74,0
BK00030044,CUST001732,2024-03-22,2024-06-18,DXB,DEL,SingaporeAir,Business,117961.74,12223.21,130184.95000000001,12775,Business,88,1
BK00030045,CUST001732,2023-10-31,2024-03-27,DEL,JFK,Etihad,First,376102.04,19314.9,395416.94,33748,Business,148,0
BK00030046,CUST001732,2024-03-31,2024-06-27,DEL,BLR,Vistara,First,266051.83,21077.8,287129.63,27091,Leisure,88,0
BK00030047,CUST001732,2023-03-21,2023-05-18,DXB,BOM,Etihad,Business,154203.94,15605.46,169809.4,17851,Leisure,58,0
BK00030048,CUST001732,2024-05-04,2024-09-16,DEL,SIN,IndiGo,Business,82268.99,7193.15,89462.14,8727,Medical,135,1
BK00030049,CUST001732,2022-10-18,2022-11-21,DXB,HYD,Emirates,First,495171.24,29447.51,524618.75,44194,Leisure,34,1
BK00030050,CUST001732,2023-10-14,2023-10-22,DXB,HYD,Lufthansa,Economy,19617.88,523.24,20141.120000000003,1574,Leisure,8,1
BK00030051,CUST001732,2022-09-18,2022-12-25,LHR,DEL,Vistara,First,475184.71,44137.53,519322.24,42305,Leisure,98,0
BK00030052,CUST001732,2023-02-14,2023-08-12,BLR,DXB,Lufthansa,First,457982.39,59827.28,517809.67000000004,52863,Medical,179,1
BK00030053,CUST001732,2022-12-25,2023-02-16,DEL,SIN,IndiGo,Business,194067.21,17960.79,212028.0,20123,Business,53,1
BK00030054,CUST001732,2022-11-17,2023-04-24,CDG,DEL,Vistara,Economy,25302.01,2010.92,27312.93,2296,Business,158,1
BK00030055,CUST001732,2024-03-04,2024-05-11,DXB,LHR,Emirates,Business,129966.96,2122.54,132089.5,14505,Family Visit,68,1
BK00030056,CUST001732,2024-02-28,2024-07-12,BLR,DEL,Etihad,Premium Economy,63831.54,2838.25,66669.79000000001,5581,Family Visit,135,0
BK00030057,CUST001732,2024-02-09,2024-06-30,DXB,LHR,Lufthansa,Economy,32412.52,4569.03,36981.55,3764,Education,142,1
BK00030058,CUST001732,2022-07-15,2022-11-02,DXB,LHR,AirIndia,Business,148433.84,4736.2,153170.04,15557,Leisure,110,1
BK00030059,CUST001732,2024-03-06,2024-03-07,BOM,JFK,SingaporeAir,Business,190731.34,6190.14,196921.48,17545,Business,1,1
BK00030060,CUST001732,2023-06-01,2023-11-24,BOM,DEL,Lufthansa,First,344399.08,34420.8,378819.88,38592,Business,176,1
BK00030061,CUST001732,2022-12-05,2023-03-19,DXB,BOM,SingaporeAir,Economy,9515.81,1070.68,10586.49,1118,Business,104,1
BK00030062,CUST001732,2022-02-05,2022-02-13,BOM,LHR,IndiGo,First,304527.75,3173.68,307701.43,34103,Leisure,8,1
BK00030063,CUST001732,2023-04-15,2023-08-24,BLR,DXB,Lufthansa,Business,149786.95,14249.45,164036.40000000002,15555,Family Visit,131,1
BK00030064,CUST001732,2024-07-18,2024-08-19,DEL,NRT,Lufthansa,Business,156911.3,14627.51,171538.81,15813,Business,32,0
BK00030065,CUST001732,2023-12-09,2024-01-07,CDG,DEL,Vistara,Business,196519.19,410.19,196929.38,18975,Leisure,29,0
BK00030066,CUST001732,2023-05-19,2023-09-01,DEL,BOM,Vistara,Economy,26349.17,3485.14,29834.309999999998,3013,Business,105,1
BK00030067,CUST001732,2022-05-25,2022-08-16,DEL,NRT,AirIndia,Business,104994.36,15013.61,120007.97,10328,Leisure,83,0
BK00030068,CUST001732,2022-06-26,2022-10-25,SIN,NRT,Lufthansa,Business,81669.41,4656.03,86325.44,7902,Business,121,1
BK00030069,CUST001732,2023-10-07,2023-12-07,DEL,BOM,Emirates,Business,102227.42,15049.08,117276.5,8559,Family Visit,61,1
BK00030070,CUST001732,2022-06-02,2022-11-09,DEL,LHR,AirIndia,Business,148751.62,1602.2,150353.82,17808,Business,160,0
BK00030071,CUST001732,2022-03-16,2022-04-11,DEL,SIN,Vistara,Economy,12384.07,116.19,12500.26,1120,Business,26,0
BK00030072,CUST001732,2023-10-31,2023-11-11,DEL,DXB,AirIndia,First,272322.74,37105.41,309428.15,22418,Leisure,11,1
BK00030073,CUST001733,2022-03-29,2022-07-01,DEL,BLR,Etihad,Economy,24958.24,903.6,25861.84,2407,Business,94,0
BK00030074,CUST001733,2023-05-15,2023-10-28,SIN,BLR,Lufthansa,Economy,33356.98,552.67,33909.65,3768,Business,166,1
BK00030075,CUST001733,2024-10-25,2024-12-07,BLR,DEL,Vistara,Economy,16184.58,2208.71,18393.29,1333,Leisure,43,1
BK00030076,CUST001733,2024-07-06,2024-10-26,CCU,BKK,AirIndia,Economy,28756.9,570.62,29327.52,3407,Business,112,1
BK00030077,CUST001733,2022-01-01,2022-04-13,NRT,SIN,Etihad,Economy,31050.41,3080.86,34131.27,3626,Medical,129,1
BK00030078,CUST001733,2023-07-26,2023-09-30,DEL,LHR,IndiGo,Economy,32690.88,1990.61,34681.49,2642,Education,66,1
BK00030079,CUST001734,2023-08-11,2023-08-29,CCU,BKK,AirIndia,Economy,9056.62,1334.27,10390.890000000001,963,Business,18,1
BK00030080,CUST001734,2024-04-27,2024-09-11,NRT,DEL,AirIndia,Economy,30375.88,825.99,31201.870000000003,2613,Leisure,137,1
BK00030081,CUST001734,2022-01-03,2022-02-21,DEL,LHR,IndiGo,Economy,13393.98,1856.51,15250.49,1130,Education,49,1
BK00030082,CUST001734,2023-05-14,2023-06-26,SIN,SYD,Vistara,Economy,9058.47,828.41,9886.88,1007,Leisure,43,1
BK00030083,CUST001734,2023-08-02,2023-09-25,SIN,BLR,Etihad,Economy,18120.98,2699.89,20820.87,1705,Medical,54,0
BK00030084,CUST001734,2022-02-03,2022-04-03,BLR,DXB,IndiGo,Economy,20882.53,2128.35,23010.879999999997,2037,Business,59,1
BK00030085,CUST001734,2024-01-09,2024-01-30,CDG,DEL,Lufthansa,Premium Economy,66053.02,8225.54,74278.56,7479,Business,21,1
BK00030086,CUST001734,2022-12-11,2022-12-24,DEL,BOM,Lufthansa,Economy,30336.47,2030.69,32367.16,3588,Family Visit,13,1
BK00030087,CUST001735,2024-09-12,2024-10-25,BOM,LHR,SingaporeAir,Business,191956.01,16422.15,208378.16,18258,Education,43,1
BK00030088,CUST001735,2022-01-01,2022-01-17,BKK,CCU,AirIndia,Business,75926.03,10743.53,86669.56,8535,Leisure,163,1
BK00030089,CUST001735,2023-08-06,2023-09-24,DEL,NRT,Vistara,Business,111699.09,13307.99,125007.08,9980,Business,49,1
BK00030090,CUST001735,2024-05-05,2024-06-09,DEL,LHR,SingaporeAir,Business,75903.19,144.89,76048.08,6917,Leisure,35,1
BK00030091,CUST001735,2022-03-11,2022-06-20,JFK,LHR,Vistara,Economy,28328.57,93.84,28422.41,2890,Business,101,1
BK00030092,CUST001735,2024-04-09,2024-09-28,LHR,JFK,Lufthansa,Business,161195.68,22536.17,183731.84999999998,17781,Business,172,1
BK00030093,CUST001735,2023-11-12,2024-04-27,BKK,CCU,SingaporeAir,Premium Economy,68918.29,2459.59,71377.87999999999,5963,Business,167,0
BK00030094,CUST001735,2022-06-16,2022-11-06,BOM,DEL,Etihad,Business,111207.74,4787.18,115994.92000000001,9716,Medical,143,0
BK00030095,CUST001735,2022-01-01,2022-02-24,BLR,DEL,Vistara,Business,155257.36,9581.95,164839.31,17868,Leisure,94,1
BK00030096,CUST001735,2022-07-02,2022-09-19,BLR,DEL,Lufthansa,Business,106528.5,6990.59,113519.09,9295,Education,79,0
BK00030097,CUST001735,2022-12-17,2023-01-17,BOM,DXB,SingaporeAir,Economy,31328.59,3981.26,35309.85,2873,Family Visit,31,1
BK00030098,CUST001735,2023-01-30,2023-02-10,DEL,DXB,Etihad,First,489550.69,34898.29,524448.98,51073,Leisure,11,0
BK00030099,CUST001735,2023-11-21,2024-04-25,HYD,DXB,Etihad,Premium Economy,46226.87,4507.99,50734.86,4671,Business,156,1
BK00030100,CUST001735,2024-06-14,2024-10-02,BOM,LHR,AirIndia,First,246033.03,21506.67,267539.7,27167,Leisure,110,1
BK00030101,CUST001735,2024-07-25,2024-07-30,SIN,NRT,Etihad,Business,97940.48,3827.24,101767.72,10179,Leisure,5,0
BK00030102,CUST001735,2023-10-11,2023-10-30,DXB,HYD,Vistara,Business,135930.6,7990.25,143920.85,16302,Leisure,19,1
BK00030103,CUST001735,2022-01-01,2022-02-03,JFK,DEL,SingaporeAir,Economy,14588.96,663.44,15252.4,1306,Leisure,179,0
BK00030104,CUST001735,2023-05-15,2023-11-02,JFK,BOM,Vistara,Premium Economy,63103.71,3289.16,66392.87,6443,Business,171,1
BK00030105,CUST001735,2024-10-08,2024-11-28,BOM,LHR,SingaporeAir,Business,118605.75,8516.85,127122.6,11588,Family Visit,51,0
BK00030106,CUST001735,2022-02-10,2022-03-07,DXB,DEL,Lufthansa,Business,89232.9,7513.71,96746.61,7983,Medical,25,1
BK00030107,CUST001735,2022-04-03,2022-04-30,DEL,NRT,Etihad,Business,84059.65,4423.98,88483.62999999999,7496,Family Visit,27,1
BK00030108,CUST001735,2022-01-18,2022-05-22,DEL,NRT,SingaporeAir,Economy,32525.96,2231.24,34757.2,3018,Business,124,1
BK00030109,CUST001735,2024-03-07,2024-03-22,JFK,BOM,Lufthansa,Business,143227.87,2166.05,145393.91999999998,16878,Leisure,15,1
BK00030110,CUST001735,2022-03-04,2022-05-18,DEL,BOM,AirIndia,Economy,17424.45,713.6,18138.05,1783,Business,75,1
BK00030111,CUST001735,2024-06-09,2024-07-22,DXB,HYD,Emirates,Premium Economy,56072.08,6355.03,62427.11,5049,Medical,43,1
BK00030112,CUST001735,2022-10-19,2023-02-15,DEL,DXB,AirIndia,Economy,9789.19,204.69,9993.880000000001,822,Business,119,1
BK00030113,CUST001735,2023-09-18,2023-12-27,DEL,SIN,SingaporeAir,Economy,34324.43,1650.57,35975.0,2822,Leisure,100,1
BK00030114,CUST001735,2022-01-01,2022-05-04,JFK,DEL,Vistara,Business,188916.76,20726.7,209643.46000000002,17596,Business,160,1
BK00030115,CUST001735,2024-03-21,2024-07-07,DEL,BOM,Etihad,First,388688.91,4410.99,393099.89999999997,43913,Business,108,0
BK00030116,CUST001735,2024-06-01,2024-07-24,DEL,SIN,Lufthansa,Premium Economy,59235.74,594.12,59829.86,5309,Education,53,0
BK00030117,CUST001735,2022-01-01,2022-03-06,DEL,JFK,AirIndia,Business,177764.59,5082.54,182847.13,18774,Leisure,140,0
BK00030118,CUST001735,2023-11-25,2024-02-05,DEL,CDG,IndiGo,Economy,28375.74,4190.52,32566.260000000002,2956,Leisure,72,1
BK00030119,CUST001735,2024-05-16,2024-06-15,DXB,LHR,AirIndia,Business,77456.87,1750.67,79207.54,7030,Leisure,30,1
BK00030120,CUST001735,2024-05-06,2024-05-13,DXB,BOM,Etihad,First,347691.28,35475.02,383166.30000000005,29271,Business,7,1
BK00030121,CUST001735,2023-01-03,2023-03-17,DXB,BLR,Etihad,Business,197292.11,7675.28,204967.38999999998,20640,Business,73,0
BK00030122,CUST001735,2023-09-07,2023-11-07,SYD,SIN,Etihad,Economy,14478.04,2149.04,16627.08,1221,Leisure,61,1
BK00030123,CUST001735,2023-06-19,2023-12-05,DXB,BOM,Emirates,Business,131025.24,15811.97,146837.21,11804,Leisure,169,1
BK00030124,CUST001735,2024-07-05,2024-10-29,LHR,DXB,Etihad,First,334621.76,4044.72,338666.48,30626,Medical,116,1
BK00030125,CUST001735,2022-06-28,2022-11-30,SIN,NRT,Vistara,Economy,31565.66,2601.35,34167.01,2850,Business,155,1
BK00030126,CUST001735,2022-12-14,2023-05-19,LHR,DEL,Etihad,Business,106093.99,27.45,106121.44,8550,Business,156,1
BK00030127,CUST001736,2024-02-16,2024-05-22,DXB,DEL,IndiGo,Economy,16379.36,929.64,17309.0,1861,Business,96,1
BK00030128,CUST001736,2022-01-01,2022-01-02,BOM,LHR,SingaporeAir,Business,149512.91,20123.72,169636.63,15911,Leisure,125,1
BK00030129,CUST001736,2023-06-06,2023-08-01,MAA,SIN,SingaporeAir,Business,143129.28,4422.1,147551.38,14962,Leisure,56,1
BK00030130,CUST001736,2024-10-21,2024-11-16,DEL,CDG,SingaporeAir,First,334240.16,23219.96,357460.12,31383,Education,26,0
BK00030131,CUST001736,2023-01-07,2023-01-28,JFK,DEL,Vistara,First,466012.24,42896.47,508908.70999999996,43373,Leisure,21,1
BK00030132,CUST001736,2023-01-11,2023-06-24,LHR,BOM,SingaporeAir,Business,96536.85,1115.58,97652.43000000001,8027,Leisure,164,0
BK00030133,CUST001736,2022-03-19,2022-06-13,DEL,CDG,IndiGo,Premium Economy,59917.87,2205.68,62123.55,5030,Leisure,86,1
BK00030134,CUST001736,2022-12-18,2023-02-24,BLR,SIN,AirIndia,First,209560.69,28238.76,237799.45,16835,Leisure,68,1
BK00030135,CUST001736,2022-06-10,2022-10-24,DXB,DEL,SingaporeAir,First,224172.76,13611.71,237784.47,20855,Leisure,136,1
BK00030136,CUST001736,2022-05-11,2022-10-10,LHR,JFK,Emirates,Economy,17483.7,2364.22,19847.920000000002,1825,Leisure,152,1
BK00030137,CUST001736,2023-11-19,2024-05-05,DXB,LHR,IndiGo,Business,199122.47,23110.45,222232.92,17788,Education,168,1
BK00030138,CUST001736,2023-12-04,2024-05-29,BLR,DXB,AirIndia,Business,92387.6,5297.16,97684.76000000001,8958,Business,177,1
BK00030139,CUST001736,2024-06-14,2024-11-27,JFK,BOM,Vistara,First,376819.16,18683.77,395502.93,32306,Business,166,1
BK00030140,CUST001736,2022-01-01,2022-02-08,DXB,HYD,SingaporeAir,Business,136664.71,16477.8,153142.50999999998,15030,Family Visit,165,0
BK00030141,CUST001736,2023-12-15,2024-03-06,DXB,BOM,SingaporeAir,Premium Economy,35244.37,2876.85,38121.22,4073,Leisure,82,1
BK00030142,CUST001736,2022-01-01,2022-01-03,SIN,NRT,Etihad,Premium Economy,65491.0,8053.7,73544.7,6244,Leisure,168,1
BK00030143,CUST001736,2022-11-28,2022-12-19,DEL,BLR,Etihad,Economy,12470.96,1778.36,14249.32,1134,Leisure,21,1
BK00030144,CUST001736,2024-09-11,2024-11-09,DXB,DEL,Emirates,Premium Economy,54951.34,2534.74,57486.079999999994,4638,Family Visit,59,0
BK00030145,CUST001736,2024-05-09,2024-07-15,SIN,BLR,Lufthansa,Business,190149.89,17472.88,207622.77000000002,20198,Family Visit,67,0
BK00030146,CUST001736,2022-01-01,2022-03-20,JFK,BOM,Etihad,Business,108145.36,10781.54,118926.9,9108,Leisure,81,1
BK00030147,CUST001736,2024-03-07,2024-06-02,BLR,DEL,Etihad,Business,123566.89,14273.16,137840.05,11306,Medical,87,0
BK00030148,CUST001736,2022-01-01,2022-02-17,DEL,LHR,IndiGo,First,290673.59,12710.17,303383.76,33081,Leisure,94,1
BK00030149,CUST001736,2022-09-18,2023-02-01,DEL,CDG,Emirates,First,286497.1,28567.3,315064.39999999997,28002,Business,136,1
BK00030150,CUST001736,2022-05-29,2022-05-29,NRT,DEL,Etihad,Business,182971.12,5815.41,188786.53,14766,Education,0,1
BK00030151,CUST001736,2024-06-18,2024-11-07,DXB,LHR,SingaporeAir,Business,126412.73,4062.97,130475.7,10720,Leisure,142,1
BK00030152,CUST001736,2023-09-22,2023-09-24,CCU,BKK,Lufthansa,Premium Economy,51229.83,6251.89,57481.72,4377,Leisure,2,1
BK00030153,CUST001736,2023-08-09,2023-08-09,BOM,DXB,AirIndia,First,272217.43,3165.05,275382.48,32608,Leisure,0,1
BK00030154,CUST001736,2022-01-01,2022-03-02,LHR,DXB,Emirates,First,474338.67,68201.22,542539.89,56696,Leisure,80,1
BK00030155,CUST001736,2022-01-01,2022-01-02,DXB,BOM,Etihad,Business,133768.65,15533.25,149301.9,13904,Education,46,1
BK00030156,CUST001736,2023-10-21,2023-12-15,DXB,BOM,Emirates,Business,129954.33,16668.3,146622.63,14045,Leisure,55,1
BK00030157,CUST001736,2022-01-01,2022-01-31,CDG,DEL,AirIndia,Business,119880.57,1064.31,120944.88,14061,Business,58,1
BK00030158,CUST001736,2024-09-02,2024-12-30,DXB,BLR,SingaporeAir,Business,107721.17,24.46,107745.63,10346,Medical,119,0
BK00030159,CUST001736,2022-08-19,2022-09-18,JFK,LHR,AirIndia,First,396225.3,6874.26,403099.56,31968,Family Visit,30,1
